Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Daily meals frequency,Physical exercise,Carbs,Proteins,Fats,Calories,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,Sets,Reps,BMI_calc,cal_from_macros,pct_carbs,protein_per_kg,pct_HRR,pct_maxHR,cal_balance,lean_mass_kg,Workout_Type_Cardio,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga,Difficulty Level_Advanced,Difficulty Level_Beginner,Difficulty Level_Intermediate
39.99,0,77.44,1.92,178.6,136.94,68.0,1.13,1221.42,23.387654186162152,3.7,4.0,2.01,21.01,2.99,0.01,280.91,112.14,74.2,2168.0,25.79,1675.87,284.62,486.52,5.0,23.05,21.006944444444443,2240.0,0.5016250000000001,1.4480888429752066,0.6233273056057866,0.7667413213885779,946.58,59.32860059823602,0,0,1,0,0,0,1
41.8,1,50.79,1.64,176.71,149.77,62.09,0.63,624.27,20.982954092931905,2.4,2.98,1.01,18.88,2.99,0.0,207.19,82.72,55.39,1555.0,33.85,2208.42,55.51,108.71,4.01,21.04,18.883848899464606,1658.15,0.4998100292494648,1.6286670604449696,0.7649624847321584,0.8475468281364948,930.73,40.13275761619988,0,0,1,0,0,0,1
41.77,0,79.18,1.93,180.87,146.9,50.14,1.23,811.06,21.180378618283648,3.29,1.94,1.0,21.26,3.99,1.0,318.74,128.64,85.56,2059.0,47.93,1562.21,205.7,141.27,5.01,16.95,21.256946495207927,2559.56,0.4981168638359718,1.6246526900732503,0.7401514572018664,0.8121855476308951,1247.94,62.40937621004301,0,0,0,1,0,1,0
39.16,0,62.64,1.71,177.99,124.4,56.07,1.89,1965.6,22.69884261766456,2.68,4.02,3.0,21.42,1.99,-0.01,166.45,67.66,44.8,1744.0,19.44,1388.41,64.27,346.74,4.0,22.95,21.421975992613117,1339.64,0.4969991938132633,1.080140485312899,0.5604494750656168,0.6989156694196303,-221.5999999999999,48.42144498429492,1,0,0,0,0,1,0
34.41,1,68.1,1.68,168.94,127.96,56.79,0.67,809.23,22.79672706933683,3.41,2.02,1.0,24.13,2.0,3.98,428.61,171.58,114.06,2000.0,42.01,1714.14,15.07,138.18,4.01,15.05,24.12840136054422,3427.3,0.5002305021445452,2.519530102790015,0.6345965225144894,0.7574286729016219,1190.77,52.57542886578161,0,1,0,0,0,1,0
22.94,1,80.94,1.8,178.02,126.37,58.96,1.54,2200.51,24.9462300915927,3.5,3.99,2.99,24.98,2.99,0.04,214.44,86.54,57.91,2229.0,18.41,138.32,61.39,247.21,5.01,16.98,24.98148148148148,1725.11,0.4972204671006486,1.069187052137386,0.5661851167478582,0.709864060217953,28.48999999999978,60.74852136386487,0,1,0,0,0,0,1
42.22,1,45.62,1.6,165.94,162.79,64.05,1.3,1716.0,20.01928870113211,2.61,3.0,2.0,17.82,2.99,-0.02,265.66,105.83,70.62,1260.0,15.16,125.82,265.31,347.42,3.01,12.02,17.820312499999996,2121.54,0.500881435183876,2.3198158702323544,0.9690843066051624,0.9810172351452332,-456.0,36.48720049454353,0,1,0,0,0,0,1
44.94,1,41.75,1.58,194.81,167.81,71.13,1.48,1787.54,20.09901644265152,2.6,1.98,1.0,16.72,3.0,-0.01,220.34,87.9,58.26,1382.0,26.12,819.75,137.9,262.59,4.01,24.85,16.72408267905784,1757.3000000000002,0.5015421385079383,2.1053892215568863,0.7816946959896507,0.8614034187156717,-405.54,33.35866063519299,0,1,0,0,0,0,1
52.25,0,71.21,1.72,193.95,143.26,65.97,1.31,1730.64,24.49464090993203,2.6,2.98,2.01,24.07,3.02,0.01,231.02,92.41,61.88,1983.0,19.02,307.94,238.89,152.17,5.0,19.06,24.070443482963764,1850.64,0.4993299615268231,1.2977109956466788,0.6039224878887326,0.7386439804073215,252.3599999999999,53.767366208037394,0,1,0,0,0,0,1
36.62,0,71.17,1.64,162.09,120.39,72.94,1.11,797.87,28.245116713592097,1.74,3.01,1.98,26.46,4.0,0.05,249.78,99.44,66.31,1972.0,20.21,1860.15,6.49,491.83,4.98,15.04,26.46118381915527,1993.67,0.501146127493517,1.3972179289026274,0.5322490185081323,0.7427355173052008,1174.13,51.06795043493651,0,0,0,1,1,0,0
23.08,0,78.89,1.73,192.24,155.88,56.24,1.47,1057.52,24.61699923485765,1.51,3.96,1.99,26.36,3.02,0.02,227.41,91.19,60.31,2137.0,12.03,1798.44,290.38,329.33,3.99,24.87,26.35904975107755,1817.19,0.5005750636972468,1.155913296995817,0.7326470588235293,0.8108614232209738,1079.48,59.4696493036208,0,0,0,1,1,0,0
45.35,0,65.35,1.68,196.01,129.18,65.8,0.77,930.85,24.069388105427898,2.59,2.98,1.0,23.15,2.0,2.0,271.76,108.37,72.44,1714.0,39.85,1351.41,123.44,426.83,4.02,17.12,23.15405328798186,2172.48,0.5003682427456179,1.6583014537107883,0.4867521695722296,0.6590480077547065,783.15,49.62065487310287,0,1,0,0,0,0,1
22.17,1,70.63,1.93,162.14,139.2,52.88,1.42,1366.61,20.915325693157552,2.89,3.99,2.03,18.96,3.0,0.01,217.79,86.86,57.97,1936.0,5.26,1659.3,249.8,327.06,4.01,20.94,18.961582861284867,1740.33,0.500571730648785,1.2297890414837889,0.790042101409482,0.8585173307018625,569.3900000000001,55.857505462922816,1,0,0,0,1,0,0
25.46,1,73.59,1.71,162.17,156.58,63.92,1.42,1362.06,26.855044775280977,1.61,3.02,1.99,25.17,3.0,0.03,174.8,69.61,46.93,1962.0,10.77,1997.7,45.62,184.37,4.02,16.99,25.166717964501903,1400.0100000000002,0.4994250041071135,0.9459165647506454,0.9431043256997458,0.9655299993833631,599.94,53.82737254987073,1,0,0,0,0,0,1
28.07,1,69.59,1.58,182.0,135.2,49.6,1.5,1981.65,30.52514279778436,2.0,3.01,2.01,27.88,2.99,1.0,255.59,101.73,68.36,1991.0,2.81,1394.5,149.46,202.64,4.99,24.05,27.87614164396731,2044.52,0.5000489112358891,1.4618479666618769,0.6465256797583081,0.7428571428571428,9.349999999999907,48.34755312702187,0,1,0,0,0,0,1
20.69,0,72.73,1.68,161.84,127.23,70.31,1.19,1569.49,29.68723084079766,1.8,2.98,1.99,25.77,3.0,0.01,306.29,122.91,82.2,1901.0,16.62,2300.56,225.32,365.52,5.0,24.11,25.768849206349213,2456.6000000000004,0.4987218106325816,1.689949126907741,0.6218726100732,0.7861468116658428,331.51,51.138477009487865,0,1,0,0,0,1,0
38.73,0,71.75,1.88,197.93,147.32,51.11,0.56,369.26,25.534675589259447,2.19,1.98,1.0,20.3,3.01,-0.01,255.82,101.88,68.03,1871.0,26.47,765.46,124.27,106.19,5.01,20.0,20.300475328202808,2043.07,0.5008541068098499,1.41993031358885,0.6552921945239069,0.744303541656141,1501.74,53.42887026470635,0,0,0,1,0,1,0
20.21,0,43.72,1.61,177.19,121.86,69.06,1.07,942.46,19.18258512171342,2.5,2.01,1.01,16.87,3.01,-0.0,184.95,73.96,49.33,1335.0,40.52,141.49,273.01,166.11,5.02,23.95,16.8666332317426,1479.61,0.4999966207311386,1.6916742909423603,0.4883011190233977,0.6877363282352277,392.54,35.33337378478689,1,0,0,0,0,0,1
49.88,0,64.54,1.79,162.73,130.43,60.74,1.17,1544.4,19.83270397355145,2.41,4.02,2.0,20.14,3.0,1.0,328.42,131.05,88.03,1821.0,37.18,274.94,242.73,115.62,4.97,16.93,20.142941855747328,2630.15,0.4994696119993156,2.030523706228695,0.6833022845376999,0.8015117065077123,276.5999999999999,51.7399728554699,0,1,0,0,0,1,0
20.1,1,74.49,1.75,183.85,120.98,73.16,1.33,956.0,24.70121134536693,3.27,3.02,1.98,24.32,2.98,0.01,313.49,125.12,82.98,2020.0,29.86,326.97,204.62,266.93,3.99,18.96,24.323265306122448,2501.26,0.5013313290101788,1.6796885487984967,0.432017345740356,0.6580364427522437,1064.0,56.09006766883618,0,0,0,1,1,0,0
55.2,0,49.71,1.76,193.7,160.83,72.92,1.28,1125.38,17.91055721002548,2.01,1.97,1.0,16.05,2.99,0.01,197.85,78.93,52.69,1248.0,6.1,2141.53,184.28,382.09,4.0,19.02,16.04790805785124,1581.33,0.5004647986188842,1.587809293904647,0.7278522934260641,0.8303045947341251,122.61999999999988,40.80666201089633,1,0,0,0,1,0,0
37.08,0,88.63,1.95,188.88,135.04,66.05,1.56,2230.8,24.49932598826167,3.5,5.02,3.0,23.31,1.98,0.01,215.62,85.96,57.78,2338.0,46.01,104.92,290.57,430.99,4.01,23.03,23.30834976988823,1726.34,0.4996003104834505,0.9698747602391966,0.5616706016445493,0.7149512918254977,107.19999999999982,66.91624737660368,0,1,0,0,0,1,0
19.91,1,65.28,1.52,185.04,127.18,49.83,1.03,1109.62,28.67285122005717,2.2,3.96,1.97,28.25,3.01,0.04,199.07,80.38,52.86,1940.0,19.35,2400.71,166.32,217.63,3.01,10.03,28.254847645429365,1593.54,0.4996925085030811,1.2313112745098038,0.5720730715183789,0.687310851707739,830.3800000000001,46.56236272354669,0,0,1,0,1,0,0
18.96,0,57.07,1.87,178.22,137.98,69.95,0.59,389.05,20.150528999447488,3.72,2.98,1.0,16.32,2.98,1.02,276.82,109.65,73.76,1624.0,41.89,1824.39,166.56,337.95,3.99,18.92,16.320169292802195,2209.7200000000003,0.5010951613779121,1.921324688978448,0.6283365659924263,0.7742116485242958,1234.95,45.57009310001531,0,0,0,1,0,0,1
57.93,1,56.74,1.7,169.98,122.4,57.09,0.73,643.57,20.88308995124579,2.69,2.02,1.02,19.63,3.01,-0.01,206.6,82.07,54.92,1420.0,8.51,1471.43,272.28,290.81,5.0,15.99,19.633217993079587,1648.9599999999998,0.5011643702697458,1.4464222770532251,0.5785277703959607,0.7200847158489235,776.43,44.89093476166314,1,0,0,0,0,1,0
37.34,1,52.84,1.71,183.96,155.95,50.03,1.14,1098.96,23.03537596248909,1.71,3.97,2.05,18.07,2.99,-0.01,243.37,98.26,65.44,1503.0,12.17,1822.81,227.06,102.54,3.99,25.02,18.070517424164706,1955.48,0.4978215067400331,1.8595760787282365,0.7908608974837601,0.8477386388345292,404.04,40.668107341420765,1,0,0,0,1,0,0
48.13,0,66.5,1.61,160.15,151.06,74.09,0.61,602.8,27.05211434235497,1.49,2.02,1.0,25.65,3.02,0.04,208.85,83.63,55.18,1894.0,27.31,1161.68,272.21,271.57,5.0,21.98,25.654874426140964,1666.54,0.5012780971353823,1.257593984962406,0.8943760167325122,0.9432407118326568,1291.2,48.51034396233394,0,0,1,0,1,0,0
25.76,0,87.2,1.87,172.88,132.51,58.06,1.71,1775.66,25.520272910412057,3.5,3.98,2.98,24.94,1.99,2.98,317.16,126.55,84.33,2782.0,47.21,1707.58,80.51,429.4,3.99,18.0,24.93637221539077,2533.8100000000004,0.5006847395818944,1.4512614678899085,0.6484062010102769,0.7664854234150855,1006.34,64.94632202212068,1,0,0,0,1,0,0
22.17,1,58.8,1.72,172.31,127.8,63.06,0.99,950.4,24.750692983133007,1.62,2.98,2.0,19.88,3.99,0.0,166.71,65.61,44.03,1543.0,7.76,1121.73,97.8,123.36,4.01,22.98,19.87560843699297,1325.55,0.5030666515785901,1.1158163265306122,0.5925858123569794,0.7416864952701526,592.6,44.24659252591779,1,0,0,0,1,0,0
25.11,0,65.73,1.61,183.98,166.05,56.21,1.39,1374.85,25.221695914014703,3.0,2.01,1.0,25.36,4.01,1.01,271.74,109.13,72.12,1898.0,19.47,245.33,21.43,478.7,5.01,18.03,25.357817985417228,2172.56,0.5003129948079685,1.660276890308839,0.8596697190263757,0.9025437547559518,523.1500000000001,49.15177927571813,0,0,1,0,0,0,1
20.88,1,72.16,1.68,161.88,126.76,70.05,1.2,1585.32,27.94039958026101,1.8,3.01,2.01,25.57,3.0,0.02,306.01,123.39,82.33,1789.0,16.37,2253.14,222.91,363.4,4.99,23.99,25.566893424036284,2458.57,0.4978666460584812,1.709950110864745,0.6175541761951433,0.7830491722263405,203.6800000000001,51.99820766288365,0,1,0,0,1,0,0
51.78,1,84.71,1.85,188.81,152.06,50.02,1.19,783.97,24.18689739813078,3.21,1.98,1.0,24.75,1.99,2.04,273.89,109.15,73.04,2320.0,3.06,790.07,3.19,131.42,3.99,16.03,24.7509130752374,2189.52,0.5003653768862582,1.2885137528036834,0.7352114705670437,0.8053598855992797,1536.03,64.2212792140434,0,0,0,1,1,0,0
58.02,1,110.23,1.75,181.03,167.61,53.93,1.01,1000.81,35.0,2.7,2.04,1.01,35.99,3.0,3.99,401.88,159.99,106.39,2851.0,16.31,2221.87,220.23,329.24,4.99,21.1,35.993469387755106,3204.99,0.5015678676064512,1.451419758686383,0.8944138473642802,0.9258686405568138,1850.19,71.6495,0,0,1,0,0,1,0
18.0,1,63.95,1.59,185.18,125.03,49.94,1.88,2199.6,30.210000129439493,2.69,3.98,3.0,25.3,2.0,0.01,214.94,86.18,57.3,1910.0,45.62,2427.22,21.78,238.05,4.97,25.02,25.295676595071395,1720.1799999999998,0.4998081596112035,1.347615324472244,0.5552351375332741,0.6751809050653418,-289.5999999999999,44.630704917223454,0,0,1,0,0,0,1
38.94,1,71.91,1.88,198.09,146.61,51.1,0.55,544.5,23.649657059028588,2.21,1.98,1.0,20.35,3.0,0.01,253.98,102.39,68.07,1843.0,26.19,772.85,124.48,102.37,4.99,19.96,20.345744680851062,2038.11,0.4984618102065148,1.4238631622861913,0.6497720933396831,0.7401181281235802,1298.5,54.90353160885255,0,0,1,0,0,1,0
22.93,0,63.94,1.7,187.12,125.28,71.68,0.5,603.9,25.44453173800212,1.67,2.03,1.0,22.12,2.0,-0.01,192.67,76.6,51.32,1811.0,23.91,1760.4,15.3,218.25,3.99,21.01,22.124567474048444,1538.96,0.5007797473618547,1.197998123240538,0.4643104643104642,0.6695168875587858,1207.1,47.67076640672144,0,1,0,0,0,0,1
38.07,0,56.25,1.6,179.81,142.01,53.01,1.21,1307.89,26.86486691611657,1.88,4.01,2.01,21.97,4.02,-0.01,189.78,76.6,50.88,1478.0,34.85,357.69,156.23,149.57,4.0,18.98,21.97265625,1523.44,0.4982933361340125,1.3617777777777778,0.7018927444794952,0.7897780991046104,170.1099999999999,41.13851235968443,0,0,1,0,0,1,0
53.94,0,85.24,1.93,171.16,162.71,50.97,1.73,2025.66,23.0553628912501,3.49,5.01,3.01,22.88,2.0,0.99,262.19,104.52,69.65,2216.0,16.42,1069.28,38.37,454.37,5.01,15.01,22.88383580767269,2093.69,0.5009146530766254,1.2261848897231349,0.9296946501372828,0.9506309885487264,190.33999999999992,65.58760867149842,0,0,1,0,0,0,1
20.07,0,119.56,1.73,185.95,153.48,66.91,1.0,1321.1,35.0,3.39,3.0,2.01,39.95,3.01,-0.0,329.9,132.05,87.79,3142.0,45.6,941.47,129.01,133.14,5.0,20.13,39.94787664138461,2637.91,0.5002445117536232,1.1044663767146203,0.7272345430107526,0.82538316751815,1820.9,77.714,0,1,0,0,0,0,1
39.94,1,52.0,1.82,161.29,160.5,70.92,0.9,792.0,17.37689890464533,2.99,3.01,1.0,15.7,4.0,-0.01,224.39,89.2,59.19,1440.0,2.95,128.55,92.71,140.93,5.0,22.05,15.698587127158554,1787.07,0.5022522900613854,1.7153846153846155,0.991258160894102,0.9951019902039804,648.0,42.964012569584426,1,0,0,0,0,1,0
46.58,1,127.71,1.76,198.65,157.04,72.99,0.72,712.15,35.0,3.01,1.99,1.0,41.23,1.97,-0.02,187.13,76.49,50.52,3211.0,26.24,1485.88,189.39,266.36,4.01,18.01,41.22869318181818,1509.16,0.495984521190596,0.5989350873071804,0.668868374980105,0.7905361188019129,2498.85,83.0115,0,0,1,0,0,1,0
18.04,1,126.2,1.67,171.69,152.73,59.78,1.46,1405.1,35.0,2.21,3.01,2.03,45.25,3.01,-0.02,295.63,118.12,78.56,3184.0,10.75,1181.37,2.56,499.52,4.99,24.1,45.25081573380186,2362.04,0.5006350442837547,0.935974643423138,0.8305781431507461,0.8895684081775292,1778.9,82.03,1,0,0,0,0,1,0
44.96,0,89.12,1.81,178.21,153.2,69.91,1.69,1975.78,28.74975428910971,3.49,4.99,2.99,27.2,3.98,0.03,284.19,113.77,75.45,2459.0,20.78,215.25,122.88,459.45,4.01,14.96,27.203076829156625,2270.89,0.5005790681186671,1.276593357271095,0.7690674053554939,0.8596599517423263,483.22,63.49821897754544,0,0,1,0,0,1,0
21.95,1,45.83,1.77,164.09,139.13,73.15,1.03,1248.57,18.07231357691292,2.39,3.02,1.02,14.63,4.01,0.02,234.86,93.95,62.97,1415.0,43.96,1242.37,262.8,479.41,3.99,22.98,14.628618851543298,1881.97,0.499179051738338,2.0499672703469343,0.7255333186716515,0.8478883539520994,166.43000000000006,37.5474586877008,0,1,0,0,1,0,0
25.92,1,86.74,1.68,189.15,157.21,71.93,1.97,2303.13,33.464822622355975,3.49,5.01,2.99,30.73,4.0,-0.02,252.53,101.01,68.05,2368.0,43.66,1605.7,198.4,126.32,4.98,23.87,30.732709750566897,2026.61,0.4984284100048849,1.1645146414572287,0.7275209008701586,0.8311393074279673,64.86999999999989,57.71261285736843,0,0,1,0,1,0,0
28.87,0,71.74,1.55,190.11,120.15,67.91,1.21,1597.2,29.700367250038003,2.4,4.0,2.0,29.86,3.0,-0.0,306.02,121.55,81.56,1986.0,34.18,1248.54,58.34,288.88,3.98,17.15,29.86056191467221,2444.32,0.5007854945342672,1.694312796208531,0.4274959083469722,0.6320025248540319,388.8,50.432956534822736,0,1,0,0,0,0,1
56.19,0,45.83,1.73,165.4,128.7,73.16,0.84,831.6,16.23642156107628,2.61,3.01,1.0,15.31,3.02,2.01,304.61,122.06,81.16,1351.0,32.62,2312.57,170.05,117.04,3.99,18.91,15.312907213739182,2437.12,0.4999507615546218,2.663320968797731,0.6021248915871638,0.7781136638452236,519.4,38.388847998558745,0,0,1,0,1,0,0
32.19,0,49.83,1.62,166.65,158.49,74.06,1.18,849.6,22.86978801010252,2.51,2.99,2.0,18.99,3.0,-0.02,246.65,99.47,66.22,1452.0,24.71,313.02,56.83,387.12,4.99,21.94,18.987197073616823,1980.46,0.4981670924936631,1.9961870359221352,0.9118695323469056,0.951035103510351,602.4,38.43398463456591,0,0,0,1,0,1,0
41.11,0,71.6,1.64,164.82,146.94,54.14,1.42,1877.52,30.02103201819151,2.29,3.0,2.02,26.62,3.0,-0.0,185.4,73.82,48.81,1803.0,1.52,2316.76,213.15,388.14,4.99,25.0,26.62105889351577,1476.17,0.5023811620612803,1.0310055865921788,0.8384531984098301,0.8915180196578085,-74.51999999999998,50.10494107497488,0,1,0,0,0,0,1
41.1,0,94.5,2.0,179.34,136.19,69.11,1.18,1036.51,23.240346843026725,3.7,2.99,1.0,23.62,3.0,3.0,356.76,143.11,95.09,2687.0,26.12,594.38,216.0,145.99,3.02,12.07,23.625,2855.29,0.4997881125910152,1.5143915343915346,0.6085457679397622,0.7593955615032898,1650.49,72.53787223333974,1,0,0,0,0,1,0
49.11,0,82.2,1.86,161.8,160.13,63.89,1.87,2674.1,27.01660300788475,3.49,3.99,3.0,23.76,2.0,-0.02,196.48,78.22,52.25,2267.0,8.8,2171.33,11.53,331.2,5.0,15.08,23.75997225112729,1569.05,0.500889073005959,0.951581508515815,0.9829435195587783,0.9896786155747836,-407.0999999999999,59.99235232751873,0,1,0,0,0,1,0
21.77,1,71.59,1.62,183.0,123.09,59.1,1.38,908.32,22.91484862016787,2.1,3.01,1.0,27.28,4.01,-0.03,214.07,85.25,57.46,2169.0,18.91,1574.9,2.33,209.71,4.99,24.01,27.27861606462429,1714.42,0.4994575424925047,1.1908087721748848,0.5164648910411622,0.6726229508196722,1260.6799999999998,55.185259872821824,0,0,0,1,0,0,1
42.2,0,42.57,1.74,161.13,129.79,71.19,1.04,1028.66,18.497401735914963,1.61,2.98,1.0,14.06,2.0,-0.0,330.53,132.54,88.68,1312.0,11.52,862.58,175.25,261.64,5.01,16.05,14.060642092746727,2650.4,0.4988379112586779,3.113460183227625,0.6515454747609517,0.8054986656736796,283.3399999999999,34.695656081021,0,0,1,0,0,0,1
26.9,0,75.92,1.97,179.87,164.51,60.92,1.13,998.02,21.094271311932843,2.31,1.98,1.04,19.56,2.01,1.0,303.22,120.91,80.91,1896.0,33.51,632.39,32.03,366.29,5.02,21.12,19.56247262232987,2424.71,0.5002165207385626,1.5925974710221285,0.8708701134930642,0.9146049924945794,897.98,59.90522921998058,1,0,0,0,1,0,0
26.87,0,71.04,1.97,180.75,150.95,73.07,0.73,642.4,22.15422015220379,3.61,3.01,1.0,18.31,3.01,0.03,205.64,82.7,55.79,1965.0,15.97,690.7,125.81,310.26,3.99,14.95,18.30503233785977,1655.4699999999998,0.4968739995288347,1.1641328828828827,0.7232540861812777,0.835131396957123,1322.6,55.301642003874434,1,0,0,0,0,1,0
25.35,0,81.44,1.95,187.92,136.09,73.9,1.93,2252.89,22.74170920917634,3.49,3.97,2.97,21.42,3.0,0.01,241.52,97.24,64.77,2218.0,39.22,661.04,300.53,436.63,5.0,16.03,21.41748849441157,1937.97,0.4985010087875458,1.1940078585461689,0.5454306262059289,0.7241911451681567,-34.88999999999987,62.91915202004679,0,0,1,0,0,0,1
25.19,0,50.0,1.98,165.24,121.72,67.94,1.15,1240.97,18.22684250412983,2.1,3.01,1.99,12.75,4.0,4.0,408.46,163.67,108.54,1337.0,41.48,2053.34,222.73,455.49,4.01,20.1,12.753800632588511,3265.38,0.500352179531938,3.2734,0.5527235354573483,0.7366255144032922,96.02999999999996,40.88657874793509,0,0,1,0,1,0,0
45.31,1,113.54,1.71,189.93,129.11,62.96,0.83,548.8,35.0,2.29,2.02,1.02,38.83,2.98,-0.01,209.99,84.63,56.25,2859.0,22.27,444.51,46.03,236.98,5.0,21.91,38.82904141445232,1684.73,0.4985724715533053,0.7453760789149197,0.5209892100496181,0.6797767598588954,2310.2,73.801,0,0,0,1,0,1,0
52.28,0,86.39,1.74,181.69,144.35,55.94,1.85,2647.54,27.265774796530216,3.52,4.01,3.01,28.53,3.01,0.01,254.07,101.77,67.78,2363.0,5.77,829.4,291.43,374.44,4.99,23.9,28.534152463997884,2033.38,0.4997983652834197,1.1780298645676583,0.7030616302186878,0.7944851120039628,-284.54,62.835097153277545,0,1,0,0,0,1,0
38.18,1,56.1,1.6,180.41,142.14,53.01,1.21,1310.07,25.72927837626185,1.9,3.99,2.03,21.91,4.0,0.01,189.84,76.45,50.78,1863.0,34.87,345.6,155.46,149.26,4.0,19.02,21.9140625,1522.18,0.4988634721255042,1.3627450980392155,0.699607535321821,0.7878720691757662,552.9300000000001,41.66587483091711,0,0,1,0,0,1,0
43.2,1,57.05,1.79,175.09,165.56,61.97,1.98,2056.03,20.05371838460556,2.72,4.01,2.98,17.81,2.01,0.01,257.9,102.92,69.22,1788.0,12.8,1843.29,103.55,390.04,3.99,20.96,17.805311944071658,2066.26,0.499259531714305,1.8040315512708152,0.9157531824611032,0.9455708492775144,-268.0300000000002,45.60935366158253,1,0,0,0,0,0,1
54.53,1,86.11,1.92,171.41,162.75,51.14,1.75,2504.42,25.369457162087507,3.51,5.0,3.01,23.36,2.01,1.0,260.0,103.85,69.61,2510.0,16.26,1071.5,33.71,454.36,5.0,14.92,23.35883246527778,2081.8900000000003,0.4995460855280537,1.206015561491116,0.9279953438097612,0.949477860101511,5.579999999999927,64.26436043772645,0,1,0,0,0,0,1
18.13,1,118.61,1.64,188.26,134.4,67.16,0.94,1136.37,35.0,2.71,3.0,1.0,44.1,4.01,0.03,205.15,82.08,54.12,3198.0,36.32,1832.09,200.85,247.59,4.99,25.05,44.09949434860203,1636.0,0.5015892420537897,0.6920158502655762,0.5552436003303056,0.7139062997981516,2061.63,77.0965,0,1,0,0,1,0,0
47.14,0,60.95,1.76,161.72,153.05,53.82,1.55,1208.07,19.70408269510456,2.69,4.98,2.99,19.68,3.01,-0.02,269.78,108.41,72.24,1661.0,34.79,2175.15,196.88,496.82,3.99,14.9,19.67652376033058,2162.92,0.4989181291957169,1.7786710418375715,0.9196478220574608,0.9463888201830324,452.93000000000006,48.94036159733377,0,0,0,1,0,0,1
25.3,0,47.82,1.71,185.09,142.27,56.31,0.9,792.0,20.84801399055261,2.5,2.0,1.0,16.35,2.99,-0.02,316.22,126.4,84.66,1159.0,40.94,2410.58,256.67,107.37,4.99,17.97,16.353749871755415,2532.42,0.4994748106554205,2.643245503973233,0.6674949526323964,0.7686530876870712,367.0,37.85047970971775,1,0,0,0,0,1,0
42.07,0,56.38,1.53,192.19,148.73,73.79,1.07,1293.52,25.517593472235628,1.91,3.01,1.0,24.08,2.0,0.01,284.13,114.5,75.63,1567.0,37.11,1212.99,10.53,464.19,5.02,17.09,24.08475372719894,2275.19,0.4995275119880097,2.0308620078041857,0.6329391891891891,0.7738696082002184,273.48,41.99318080035355,0,1,0,0,0,0,1
41.08,0,94.37,1.62,171.73,138.51,50.18,1.13,813.6,35.0,3.11,4.02,2.0,35.96,4.01,-0.01,269.12,107.47,71.7,2573.0,7.17,294.46,29.42,283.76,5.0,22.01,35.95869532083523,2151.6600000000003,0.5003020923380087,1.1388153014729256,0.7266968325791855,0.8065568042857975,1759.4,61.340500000000006,0,0,0,1,1,0,0
53.02,1,84.08,1.76,164.5,137.05,68.9,1.66,1295.8,34.22049027445384,3.51,4.99,3.01,27.14,1.99,0.02,251.12,100.71,66.41,2336.0,8.6,1561.6,81.47,151.31,4.01,22.98,27.143595041322317,2005.01,0.5009850324936036,1.1977878211227402,0.7128661087866109,0.833130699088146,1040.2,55.30741177723921,0,0,0,1,0,1,0
49.02,0,44.45,1.74,164.05,155.95,73.05,1.25,1647.25,21.811373949038668,2.1,2.99,1.98,14.68,3.99,0.03,222.37,89.16,58.71,1305.0,8.76,101.83,219.33,369.35,4.0,21.95,14.681595983617388,1774.5099999999998,0.5012538672647662,2.0058492688413945,0.9109890109890108,0.9506248095092958,-342.25,34.75484427965231,0,1,0,0,0,0,1
31.75,0,68.36,1.92,168.22,164.9,54.07,1.42,1251.87,19.03171840018964,3.5,2.0,1.02,18.54,4.0,0.0,235.43,94.69,63.1,1755.0,38.21,2328.83,6.33,132.48,4.02,14.96,18.54383680555556,1888.38,0.4986920005507366,1.3851667641895846,0.9709154621112572,0.9802639400784688,503.1300000000001,55.34991730163036,1,0,0,0,0,0,1
52.06,1,65.38,1.51,163.9,165.11,67.85,1.82,1891.34,28.23194989101118,2.73,4.0,2.99,28.67,4.0,-0.04,213.53,84.48,57.09,1797.0,29.02,1395.07,207.96,383.09,4.01,22.87,28.67418095697557,1705.85,0.5007005305273031,1.2921382685836649,1.012597605413847,1.0073825503355704,-94.33999999999992,46.921951161256885,1,0,0,0,1,0,0
58.23,1,76.3,1.78,160.87,140.1,63.04,1.05,1134.0,24.114867590773702,2.49,3.99,2.0,24.08,3.01,0.03,153.48,62.17,40.81,2176.0,0.43,2480.16,200.62,454.5,4.0,22.05,24.08155535917182,1229.89,0.4991665921342559,0.8148099606815203,0.7876929367269753,0.8708895381363834,1042.0,57.90035602823966,0,0,1,0,0,1,0
39.28,1,86.08,1.82,190.59,159.84,72.13,1.96,2802.8,23.59256251596788,3.49,5.03,3.0,25.99,2.99,3.02,249.5,99.81,66.82,2426.0,31.77,934.41,189.31,418.24,5.0,15.87,25.98719961357324,1998.62,0.4993445477379392,1.1595027881040894,0.7404187067364512,0.8386589013064694,-376.8000000000002,65.77152218625484,0,1,0,0,0,1,0
29.89,1,60.79,1.55,172.07,120.02,52.26,1.3,1401.66,28.74741250225738,1.6,3.02,1.98,25.3,3.01,0.02,197.61,79.65,52.81,1831.0,43.78,1655.55,218.03,458.92,4.0,25.07,25.30280957336108,1584.33,0.498911211679385,1.3102483961177829,0.5655621400550871,0.6975068286162608,429.3399999999999,43.31444793987774,0,0,1,0,0,1,0
